丁香	12.87	10.05	3	n
丁鵬	10.54	14.62	1	nz
七	1.23	0.00	1	m
七億	11.39	13.18	3	n
七喜	13.05	15.35	1	nz
七嘴八舌	12.31	12.19	1	vn
七堵	12.50	10.92	3	ns
七堵區	1.00	101.00	1	ns     333
七孔	12.80	10.21	1	n
七寶	13.10	15.15	1	nz
七年級	12.99	10.38	3	n
七彩	13.12	9.41	3	n
七星	12.99	9.74	3	nz
七星潭	11.60	13.27	1	ns
七月	13.27	9.02	1	n
七段	13.10	15.15	1	ns
七美	11.41	13.16	3	ns
七美鄉	1.00	101.00	1	ns     333
七股	13.05	15.35	3	ns
七股區	1.00	101.00	1	ns     333
七色	12.60	10.69	1	n
七號	13.25	14.53	1	ns
七賢	12.79	10.24	1	nz
七郎	11.56	12.88	1	nz
七里香	11.98	12.57	1	n
七點鐘	13.29	9.63	1	n
七龍珠	12.88	10.63	1	nz
万	1.24	0.00	1	m
丈	1.09	0.00	1	q
丈母娘	11.71	13.08	1	n
三	1.26	0.00	1	m
三上	13.48	13.50	3	nz
三井	12.74	10.35	1	n
三亞	13.14	14.96	1	nz
三仙台	12.04	12.44	1	ns
三代	13.21	9.18	1	n
三位一體	12.91	10.92	1	n
三來	13.42	8.61	1	n
三信	11.74	12.53	1	nz
三億	11.67	12.67	3	n
三元	13.29	8.96	3	Ag
三元宮	10.88	14.49	1	ns
三光	11.85	12.30	1	n
三兩	13.35	8.81	1	d
三公	12.10	11.79	1	nz
三冠王	13.16	9.95	1	n
三凱	13.08	15.22	1	nz
三分之一	13.71	8.93	1	mq
三劍客	12.14	12.24	1	nz
三勝	13.16	14.91	3	nz
三區	13.29	14.37	1	ns
三十年	13.37	9.43	1	n
三叉	12.52	10.88	3	n
三合	13.17	9.28	3	n
三合一	13.42	9.31	1	a
三合院	13.19	15.80	1	ns
三和	13.47	13.58	1	nz
三哥	13.11	9.44	1	n
三商	13.24	14.54	3	nz
三商美邦	11.36	13.96	1	nz
三國	13.46	8.50	3	n
三國演義	12.29	12.25	1	nz
三地門	13.43	14.85	3	ns
三地門鄉	13.11	116.70	1	ns     222
三坑	12.76	10.31	1	ns
三城	13.24	14.56	1	ns
三多	13.43	13.74	1	nz
三太子	12.37	11.78	1	nz
三好	12.85	10.10	3	un
三妹	13.01	15.49	1	nz
三姊	11.90	12.20	1	n
三媽	13.01	9.69	1	n
三子	13.23	9.12	1	n
三宅	12.38	11.19	3	ns
三宅一生	11.97	12.87	1	nz
三安	13.23	14.61	1	nz
三寶	12.84	10.12	1	nz
三山	12.38	11.19	1	nz
三峽	13.16	14.89	3	ns
三峽區	1.00	101.00	1	ns     333
三年	13.43	8.60	3	n
三德	13.27	14.42	1	nz
三心	13.29	8.98	3	n
三才	12.01	11.98	1	n
三振	11.91	12.20	1	un
三族	13.08	9.52	1	n
三日	13.40	8.66	1	n
三明治	12.65	11.16	1	n
三星	13.77	12.20	3	ns
三星蔥	11.28	13.83	1	n
三星鄉	11.92	112.69	1	ns     222
三昧	12.58	10.74	1	n
三月	13.41	8.64	1	n
三林	13.25	14.51	1	nz
三棧	11.85	12.31	3	n
三樓	13.23	14.61	1	ns
三權	13.21	9.17	3	n
三段	13.19	14.79	3	ns
三毛	13.09	15.18	1	nz
三民	12.56	10.79	3	ns
三民主義	11.98	12.84	1	nz
三民區	12.09	112.35	1	ns     222
三池	11.45	13.08	1	n
三法	13.25	9.07	1	n
三洋	12.99	9.74	1	nz
三清	13.22	14.64	1	nz
三溫暖	13.20	9.86	1	n
三灣	13.04	15.40	3	ns
三灣鄉	12.52	111.45	1	ns     222
三王	13.26	14.46	1	nz
三生	13.27	14.44	3	nz
三田	12.26	11.45	1	nz
三甲	12.72	10.40	1	ns
三界	12.51	10.90	1	ns
三禾	12.49	10.94	1	vn
三立	12.30	11.36	1	nz
三等	13.37	8.76	3	n
三統	12.81	10.19	1	nz
三維	13.26	9.05	1	Ag
三總	13.36	14.06	3	ns
三義	11.84	12.32	3	ns
三義鄉	11.51	113.44	1	ns     222
三胞胎	11.99	12.53	1	n
三芝	12.90	9.96	3	ns
三芝區	1.00	101.00	1	ns     333
三菱	13.32	14.23	1	nz
三萬	12.63	10.62	3	n
三葉	13.17	14.84	1	nz
三號	13.29	14.33	3	ns
三號橋	13.30	9.62	1	n
三角	13.62	8.06	3	n
三角函數	11.78	13.22	1	n
三角形	13.03	10.29	1	n
三角洲	13.00	10.36	1	ns
三言兩語	12.58	11.63	1	n
三豐	13.14	14.99	1	nz
三越	12.31	11.34	1	nz
三軍	12.45	11.02	1	n
三輪車	12.85	10.70	1	n
三通	13.24	9.10	3	n
三通嶺	12.54	11.41	1	n
三連	13.23	9.12	3	Ag
三進	13.28	9.00	1	un
三郎	12.51	10.89	1	nz
三部曲	13.27	9.68	1	n
三采	13.07	9.54	1	a
三重	13.24	14.57	3	ns
三重區	1.00	101.00	1	ns     333
三金	13.27	9.02	1	n
三鐵	13.16	9.30	1	n
三長	13.31	8.92	3	n
三陽	13.15	14.93	1	nz
三雄	11.71	12.59	1	nz
三零	11.21	13.52	3	n
三順	13.11	15.10	1	nz
三館	13.15	14.93	1	ns
三鳳	1.00	1.00	1	@     !!!
三鳳宮	12.22	12.08	1	ns
三鶯	12.07	11.86	1	n
三點	13.30	8.93	3	n
上	1.27	0.00	1	v
上一	13.74	12.33	1	nz
上上	13.90	7.23	3	Ag
上乘	12.69	10.48	3	a
上人	13.62	8.04	1	n
上來	13.67	7.92	1	vn
上修	13.13	9.40	1	un
上傳	13.30	14.30	1	nz
上億	13.20	9.21	1	n
上前	13.43	8.58	1	vn
上千	13.21	9.17	3	n
上升	13.69	7.87	3	vn
上口	13.20	9.20	1	a
上古	12.72	10.40	1	n
上台	12.91	9.94	1	vn
上合	13.19	9.22	1	n
上品	12.70	10.46	1	n
上城	13.27	14.42	1	ns
上士	13.17	9.28	1	n
上天	13.17	9.29	1	n
上好	13.60	8.12	1	Ag
上安	13.23	14.61	1	nz
上將	13.43	8.58	1	n
上山	12.91	9.95	3	vn
上岸	12.57	10.76	1	vn
上帝	13.42	8.63	1	n
上師	13.24	9.10	1	n
上弦月	11.67	13.15	1	n
上意	13.17	9.30	1	n
上手	13.18	9.25	3	vn
上探	13.05	9.61	1	n
上揚	13.04	9.62	1	a
上文	13.30	8.94	1	n
上新	13.53	13.29	1	nz
上方	13.33	14.19	1	ns
上昇	13.68	7.87	1	vn
上智	11.79	12.44	1	n
上書	13.29	8.97	1	un
上榜	13.10	9.47	1	a
上樓	13.34	8.84	1	vn
上機	13.25	9.07	1	n
上段	12.14	11.71	1	ns
上流	12.76	10.32	1	Ag
上海	14.36	9.26	3	ns
上海灘	12.72	11.01	1	ns
上班	13.69	7.85	3	vn
上班族	13.07	10.18	1	n
上田	12.50	10.93	1	nz
上癮	12.65	10.58	1	a
上等	13.45	8.54	1	a
上網	13.89	7.25	3	vn
上線	13.30	8.93	1	vn
上菜	13.14	9.37	1	vn
上萬	13.29	8.96	1	n
上蓋	11.63	12.75	1	n
上行	12.92	9.93	1	vn
上街	13.21	9.19	1	vn
上裝	13.21	9.17	1	n
上証	13.20	9.21	1	n
上課	13.31	8.91	1	vn
上進	13.28	8.99	1	a
上道	13.27	9.02	1	a
上選	13.31	8.92	1	Ag
上野	12.69	10.48	3	ns
上銀	13.17	14.87	1	nz
上門	13.55	8.27	1	vn
上閤屋	12.73	10.98	1	n
上限	13.15	9.34	1	n
上順	13.14	14.98	1	nz
上馬	13.27	9.03	1	vn
下	1.26	0.00	1	v
下午	13.92	7.17	3	n
下午茶	13.01	10.32	1	n
下去	13.81	7.49	1	vn
下山	12.89	9.99	1	vn
下水	12.89	10.00	3	vn
下水道	12.96	10.45	1	n
下油鍋	12.49	11.50	1	vn
下海	12.54	10.82	1	vn
下營	1.00	1.00	1	@     !!!
下營區	1.00	101.00	1	ns     333
下班	13.32	8.87	1	vn
下田	12.14	11.71	1	vn
下肚	12.71	10.42	1	vn
下蛋	12.14	11.71	1	vn
下課	12.81	10.19	1	a
下達	13.07	9.55	1	v
下馬	12.48	10.96	3	vn
下麵	13.36	8.79	1	vn
不	1.28	0.00	1	d
不一	13.66	7.93	3	a
不一定	13.53	9.01	1	d
不了情	13.13	16.04	1	nz
不二	13.42	8.62	3	un
不二家	12.04	12.45	1	n
不休	13.00	9.72	1	a
不倒翁	12.16	12.20	1	n
不停	13.19	9.23	1	vn
不再	13.39	8.69	1	d
不凡	12.87	10.04	1	a
不到	13.64	8.00	1	a
不動	12.67	10.53	3	a
不動產	13.13	10.04	1	n
不可	14.10	6.61	3	d
不同	14.22	6.23	3	a
不單	12.61	10.67	3	d
不單單	12.33	11.86	1	d
不夜	1.00	1.00	1	@     !!!
不夜城	12.50	11.48	1	n
不忘	13.10	9.48	1	v
不捨	13.03	9.64	1	v
不明	13.49	8.44	3	a
不滿	13.41	8.65	1	v
不理	13.16	9.31	3	v
不用	13.91	7.22	3	d
不等	13.45	8.54	3	f
不要	14.20	6.29	3	d
不見	13.66	7.95	3	a
不見了	13.35	9.47	1	a
不過	14.13	6.52	3	c
不遠	13.25	9.07	3	a
不鏽鋼	13.61	8.79	1	n
与	1.28	0.00	1	p
丐	0.98	0.00	1	@
丐幫	11.66	12.68	1	nz
丑	1.20	0.00	1	a
且	1.21	0.00	1	c
丕	1.00	0.00	1	@
世	1.22	0.00	1	q
世一	13.17	14.83	1	nz
世中	13.19	14.77	1	nz
世代	13.30	8.93	1	n
世光	11.44	13.10	1	nz
世博	13.08	15.23	3	nz
世外桃源	13.03	10.63	1	n
世大	13.18	14.83	3	ns
世家	13.13	9.38	1	n
世情	12.06	11.88	1	n
世斌	12.62	10.65	1	nz
世新	13.17	14.86	1	nz
世爵	11.79	12.42	1	n
世界	14.44	8.83	3	ns
世界盃	13.37	15.10	3	nz
世界觀	13.02	10.29	1	n
世紀	13.97	7.02	3	n
世茂	12.45	11.04	1	nz
世華	13.09	15.18	3	nz
世華銀	12.92	10.53	1	ns
世貿	12.85	10.10	1	ns
世賢	12.65	10.57	1	nz
世運	13.01	9.69	3	n
世達	13.07	15.25	1	nz
世銀	10.90	14.05	1	ns
丘	1.11	0.00	1	q
丘比特	11.72	13.05	1	nz
丘陵	12.62	10.65	3	n
丙	1.09	0.00	1	m
丞	1.17	0.00	1	un
丟	1.21	0.00	1	un
丟丟	13.03	9.63	1	un
丫	1.16	0.00	1	n
丫子	11.93	12.14	1	n
丫頭	13.11	9.44	1	n
中	1.28	0.00	1	f
中一	13.70	12.52	1	nz
中中	13.90	11.57	1	nz
中二	13.46	13.61	1	nz
中亞	13.24	14.56	1	ns
中信	13.22	14.66	3	nz
中信金	12.60	11.28	1	n
中信鯨	11.37	13.68	3	n
中停	13.16	9.32	1	n
中僑	12.79	10.24	1	n
中元	13.30	8.93	3	n
中分	13.41	8.63	1	a
中化	13.31	14.27	1	ns
中區	13.42	113.80	1	ns     222
中南	13.08	15.23	3	nz
中南半島	11.73	13.31	1	ns
中南海	13.02	16.48	1	ns
中南美洲	11.97	12.86	1	ns
中南部	13.08	16.23	1	ns
中原	13.34	14.14	1	ns
中友	13.32	8.88	1	n
中古	13.32	8.90	3	Ag
中古車	12.29	11.93	1	n
中台	13.29	14.34	3	nz
中台灣	13.48	14.63	1	ns
中右	13.16	9.31	1	n
中和	13.65	12.76	3	ns
中和區	1.00	101.00	1	ns     333
中和村	13.39	15.02	1	ns
中四	13.38	8.73	1	n
中國	14.59	7.98	3	ns
中國人	13.71	8.52	1	n
中國城	13.46	14.70	1	ns
中國時報	12.49	11.83	3	nz
中國海	13.46	14.72	1	ns
中國菜	13.33	9.54	1	n
中國製	13.46	9.20	1	un
中國風	13.49	9.12	1	n
中土	13.11	15.12	1	ns
中城	13.26	14.49	1	ns
中埔	12.42	11.09	3	ns
中埔鄉	12.02	112.49	1	ns     222
中堅	12.60	10.69	1	n
中場	13.26	14.49	1	ns
中壢	11.89	12.23	3	ns
中壢市	11.99	112.55	1	ns     222
中壢店	11.83	12.85	1	ns
中士	11.82	12.38	1	n
中外	13.54	13.27	3	ns
中大	13.54	13.25	3	ns
中天	13.55	13.22	1	nz
中央	14.02	10.97	3	ns
中央山脈	12.10	12.62	1	ns
中央日報	13.35	15.76	1	nz
中央社	13.31	15.33	1	ns
中學	13.70	12.51	3	ns
中學生	13.60	8.83	1	n
中寮	12.44	11.06	3	ns
中寮鄉	11.99	112.55	1	ns     222
中將	13.42	8.63	1	n
中小	13.69	7.87	3	Ag
中小企業	13.39	9.77	3	n
中小企業處	13.17	16.87	1	ns
中小型	13.29	9.64	1	Ag
中小學	13.35	15.17	3	ns
中居	12.18	11.63	3	nz
中山	13.70	12.51	3	nz
中山區	13.28	115.45	1	ns     222
中山堂	12.53	11.44	1	ns
中山女	12.96	10.45	1	n
中山橋	12.95	10.48	1	ns
中山高	13.24	9.75	1	n
中島	12.77	10.29	3	nz
中崙	12.58	10.74	1	ns
中川	12.60	10.69	3	nz
中州	12.42	11.10	1	ns
中工	13.24	14.57	1	ns
中市	13.35	14.11	1	ns
中平	13.19	14.77	3	ns
中年	13.57	8.20	3	n
中庭	12.32	11.31	1	ns
中庸	12.57	10.76	1	a
中廚	12.85	10.10	1	n
中廣	13.22	14.63	1	ns
中式	13.05	9.59	1	Ag
中強	13.25	14.50	1	nz
中彰投	12.06	12.40	3	n
中彰投區	12.16	12.50	1	ns
中影	13.23	14.61	1	ns
中德	13.29	14.37	1	nz
中心	14.59	7.99	3	ns
中性	13.39	8.70	3	a
中意	12.86	10.08	1	v
中文	14.29	6.02	3	n
中文化	13.54	8.98	1	vn
中日	13.49	13.49	3	nz
中日龍	13.44	9.25	1	n
中智	13.10	15.17	1	nz
中會	13.54	13.24	1	ns
中村	13.03	15.44	3	ns
中東	13.17	14.86	3	ns
中林	13.29	8.98	1	n
中校	13.19	9.23	1	n
中樞	12.82	10.18	1	n
中橋	10.73	14.32	1	nz
中橫	13.06	15.30	3	ns
中歐	13.20	14.72	1	ns
中正	12.95	9.84	3	nz
中正區	12.71	111.03	1	ns     222
中正堂	12.02	12.48	1	ns
中正橋	11.82	12.86	1	ns
中正機場	11.99	12.83	1	ns
中正湖	11.94	12.64	1	n
中正高工	12.11	12.61	1	ns
中段	12.77	10.30	1	n
中油	13.15	14.95	1	ns
中泰	13.14	15.00	3	nz
中泰賓館	12.32	12.18	1	ns
中洲	11.92	12.17	1	ns
中流	12.33	11.30	3	ns
中港	12.70	10.47	3	nz
中潭	12.61	10.66	1	nz
中獎	12.90	9.96	3	a
中環	13.19	14.78	3	ns
中用	13.45	8.53	1	a
中盤	12.00	12.00	3	n
中研	12.10	11.79	3	ns
中研院	12.93	10.51	1	ns
中秋	13.59	8.15	3	n
中科	13.25	9.06	3	n
中立	13.21	9.19	1	a
中等	13.34	8.83	1	Ag
中統	12.87	10.03	1	n
中網	13.58	8.18	1	n
中繼站	11.39	13.64	1	ns
中美	13.32	14.23	3	ns
中美洲	13.17	15.88	1	ns
中聯	13.26	14.49	1	nz
中興	13.11	9.43	3	a
中興堂	11.85	12.81	1	ns
中興新村	11.70	13.37	1	ns
中興橋	12.05	12.42	1	n
中興街	12.05	12.42	1	n
中航	13.05	15.36	1	ns
中船	13.05	15.35	1	ns
中英	13.19	14.77	3	nz
中英文	13.46	9.19	1	n
中菜	13.14	9.37	1	n
中華	14.16	10.29	3	ns
中華日報社	12.91	11.13	1	ns
中華民國	13.38	15.65	1	ns
中華民族	13.47	15.30	1	nz
中華電	13.33	9.55	1	n
中華黃	13.29	9.63	1	a
中菲行	13.05	10.24	1	n
中葉	12.45	11.02	1	n
中藥	13.40	8.68	3	n
中行	13.30	8.95	1	n
中街	13.21	14.70	1	ns
中裕	12.76	10.32	1	nz
中西	13.07	9.53	3	Ag
中西區	12.42	111.67	1	ns     222
中西醫	12.92	10.54	1	n
中視	13.24	14.56	1	ns
中資	13.13	15.03	1	nz
中途	13.12	15.08	1	ns
中運	13.23	9.13	1	n
中道	13.25	9.08	1	n
中部	13.36	14.06	1	ns
中都	13.49	13.47	1	ns
中醫	13.58	8.16	3	n
中醫師	13.16	9.97	1	n
中醫部	13.09	16.22	1	ns
中野	12.71	10.42	1	ns
中鋼	13.07	15.25	1	ns
中長	13.39	8.69	3	a
中門	13.26	9.04	1	n
中間	13.69	12.55	3	ns
中隊	12.72	10.40	3	ns
中非	13.27	14.42	1	ns
中餐	12.87	10.05	1	n
中高	12.93	9.89	3	Ag
中鼎	12.98	9.76	1	nz
丰	1.21	0.00	1	nr
丰采	11.70	12.60	1	n
串	1.20	0.00	1	n
串燒	12.38	11.18	1	n
串門子	11.88	12.75	1	vn
丸	1.15	0.00	1	q
丸井	11.69	12.63	1	nz
丸子	12.86	10.07	1	n
丸山	12.28	11.41	1	ns
丸竹	11.82	12.37	1	nz
丸莊	11.65	12.71	1	ns
丹	1.21	0.00	1	nr
丹佛	12.33	11.30	3	ns
丹儷	11.50	12.99	1	nz
丹堤	11.72	12.57	1	n
丹大	13.10	15.15	1	nz
丹尼	12.91	9.95	3	nz
丹尼斯	12.98	10.41	3	nz
丹尼爾	12.63	11.21	3	nz
丹心	12.32	11.33	1	n
丹楓	11.88	12.25	1	n
丹比	11.16	13.60	1	nz
丹瑞	12.79	10.24	1	nz
丹鳳	12.57	10.77	1	ns
丹麥	13.16	14.88	3	ns
主	1.22	0.00	1	n
主人	13.59	8.14	3	n
主人翁	12.72	10.99	1	n
主任	13.81	7.49	3	n
主任委員	13.28	10.04	1	n
主任秘書	13.17	10.29	1	n
主力	13.44	8.55	1	n
主動	13.79	7.56	3	a
主和	13.32	8.88	1	a
主場	13.01	9.70	3	n
主場館	11.73	13.05	1	ns
主婦	13.12	9.41	1	n
主將	12.27	11.43	1	n
主導	13.40	8.66	3	un
主峰	12.30	11.36	1	n
主帥	13.05	9.60	1	n
主廚	12.46	11.02	1	v
主張	13.37	8.75	1	n
主意	13.32	8.87	1	n
主持人	13.38	9.41	1	n
主播	12.97	9.80	3	n
主教團	11.57	13.34	1	n
主日	13.29	8.97	3	n
主日學	13.38	9.40	1	n
主普壇	12.29	11.93	1	ns
主機	13.58	8.16	3	n
主權	12.88	10.01	1	n
主流	13.68	7.88	3	n
主營	13.03	9.63	1	n
主管	13.78	7.60	1	n
主線	12.97	9.80	1	n
主義	13.85	7.39	1	n
主角	13.60	8.13	3	n
主計	12.06	11.89	3	Ag
主計處	11.87	12.78	1	ns
主軸	12.54	10.83	1	n
主題	14.40	5.65	3	n
主題式	13.38	9.41	1	n
主題館	13.30	15.39	1	ns
主顧	11.72	12.56	1	n
主體	13.59	8.13	3	n
丼	0.84	0.00	1	@
乂	0.94	0.00	1	un
乃	1.19	0.00	1	v
乃文	12.84	10.11	1	nz
久	1.21	0.00	1	a
久久	13.11	9.43	1	d
久大	13.10	15.15	1	ns
久津	10.45	14.76	1	nz
久留	11.99	12.03	1	vn
久翔	11.73	12.55	1	nz
久遠	12.70	10.44	1	a
久間	11.11	13.69	3	ns
么	1.21	0.00	1	nr
之	1.28	0.00	1	r
之一	13.63	12.84	3	ns
之上	13.59	8.13	1	f
之初	13.17	9.28	1	f
之意	13.17	14.87	1	nz
之流	13.17	9.28	1	un
之間	13.32	8.90	1	f
之餘	13.18	9.27	1	f
乎	1.20	0.00	1	k
乏	1.15	0.00	1	v
乖	1.19	0.00	1	a
乖乖	13.25	9.07	3	a
乘	1.20	0.00	1	v
乘法	12.34	11.29	1	n
乘船	12.62	10.64	1	vn
乘風	12.86	10.06	3	vn
乙	1.15	0.00	1	n
乙人	13.04	9.62	1	n
乙炔	11.52	12.96	1	n
九	1.23	0.00	1	m
九人座	13.18	9.92	1	Ag
九份	13.09	15.19	1	ns
九億	11.44	13.10	3	n
九兩	13.21	9.18	3	n
九如	13.18	14.81	3	ns
九如鄉	13.01	116.51	1	ns     222
九宮	11.94	12.14	3	n
九宮格	11.92	12.68	1	nz
九寨	12.20	11.58	3	ns
九州	13.30	14.30	1	ns
九德	13.16	14.89	1	nz
九族	11.92	12.16	1	n
九日	13.25	9.07	1	n
九曲	12.95	9.84	1	Ag
九月	13.27	9.02	3	n
九歌	13.06	15.31	1	nz
九洲	12.74	10.35	1	n
九畫	13.06	9.56	1	n
九禾	11.84	12.32	1	vn
九萬	11.52	12.95	3	n
九號	13.22	14.66	3	ns
九零	11.27	13.40	3	nz
九龍	13.03	15.45	1	ns
也	1.23	0.00	1	d
也好	13.40	8.68	1	y
乩	0.89	0.00	1	@
乳	1.20	0.00	1	ng
乳品	12.80	10.21	1	n
乳牛	11.96	12.09	1	n
乳癌	12.54	10.83	1	n
乳膠	12.61	10.67	3	n
乳酪	12.37	11.21	1	n
乾	1.14	0.00	1	ng
乾坤	12.93	9.90	1	n
乾媽	12.72	10.40	1	n
乾杯	12.46	11.01	1	vn
乾果	12.41	11.12	1	n
乾洗	12.63	10.62	1	un
乾淨	13.49	8.41	1	a
乾燥	13.41	8.65	1	a
乾爹	11.80	12.42	1	n
乾癬	10.95	13.97	3	n
乾隆	12.83	10.14	1	nz
乾麵	13.12	9.42	1	n
亂	1.22	0.00	1	a
了	1.28	0.00	1	v
予	1.17	0.00	1	v
事	1.22	0.00	1	n
事件	13.98	7.00	1	n
事務	13.93	7.15	3	n
事務局	13.26	15.53	3	ns
事務所	13.41	14.93	1	ns
事務處	13.29	15.43	1	ns
事務部	13.34	15.21	1	ns
事情	14.00	6.92	1	n
事故	13.69	7.85	3	n
事業	13.98	6.99	3	n
事業群	13.22	9.82	1	n
事業處	13.33	15.24	1	ns
事業部	13.38	15.04	1	ns
事物	13.45	8.54	1	n
事發	13.19	9.23	1	a
二	1.27	0.00	1	m
二伯	13.05	15.34	1	nz
二信	13.18	14.80	1	ns
二億	11.54	12.92	3	n
二元	13.24	9.09	1	Ag
二兩	13.31	8.90	1	n
二分	1.00	1.00	1	@     !!!
二分之一	12.56	11.69	1	mq
二分局	12.07	12.39	1	ns
二區	13.31	14.26	1	ns
二十一世紀	13.06	10.79	1	n
二十年	13.44	9.25	1	n
二合一	13.40	9.35	1	a
二呆	12.87	10.04	1	a
二哥	13.09	9.49	1	n
二壘	12.32	11.33	3	n
二姊	11.91	12.18	1	n
二姐	12.92	9.92	1	n
二娘	12.69	10.47	1	nz
二嫂	12.07	11.87	1	nz
二宮	12.22	11.55	1	ns
二專	13.17	14.85	1	ns
二少	13.23	9.12	1	a
二崙	12.37	11.21	1	ns
二崙鄉	1.00	101.00	1	ns     333
二年	13.42	8.61	3	n
二廠	13.14	14.99	1	ns
二房	12.48	10.96	3	n
二手	14.03	6.85	3	Ag
二手貨	13.12	10.07	1	n
二手車	13.29	9.64	1	n
二月	13.39	8.70	3	n
二林	13.22	14.66	3	ns
二林鎮	13.22	115.71	1	ns     222
二極體	13.21	9.85	1	n
二樓	13.22	14.63	1	ns
二段	13.19	14.78	1	ns
二氧化鈦	12.18	12.47	1	n
二水	13.25	14.50	3	ns
二水鄉	12.12	112.28	1	ns     222
二甲	13.13	15.04	1	ns
二組	13.25	14.50	1	ns
二苓	11.71	12.59	1	nz
二萬	11.94	12.13	3	n
二號	13.32	14.21	3	ns
二號橋	13.30	9.61	1	n
二重	13.24	14.57	3	ns
二館	13.13	15.02	1	ns
二高	13.29	14.34	1	nz
亍	0.88	0.00	1	@
于	1.22	0.00	1	p
云	1.22	0.00	1	n
互	1.18	0.00	1	d
互信	12.84	10.11	1	a
互利	12.89	10.00	1	a
互助	13.42	8.62	3	vn
互助會	12.03	12.46	1	n
互動	13.89	7.26	3	vn
互動式	13.26	9.72	1	Ag
互惠	12.73	10.37	1	a
互為	13.10	9.46	1	v
互相	13.60	8.10	1	d
互通	12.96	9.81	3	un
亓	0.93	0.00	1	@
五	1.24	0.00	1	m
五中	13.36	8.79	1	n
五佰	11.92	12.18	1	nz
五億	11.59	12.82	3	n
五分埔	12.10	12.33	1	ns
五十年	13.29	9.63	3	n
五千年	13.11	10.08	1	n
五台山	12.75	10.93	1	ns
五味	12.70	10.46	3	n
五堵	12.61	10.67	1	ns
五峰	12.21	11.57	3	ns
